id,host_id,availability_365,number_of_reviews_ltm
1083881131491777262,555290505,79,29.0
49601188,171824614,141,29.0
21721631,158023606,300,29.0
21721586,158023606,317,29.0
1051583947135127494,550863617,54,29.0
4543168,2273079,120,29.0
18770690,123930441,65,29.0
1132530455479745973,384045523,240,29.0
26601188,842868,74,29.0
3865176,19863902,9,29.0
1385618,6600521,130,29.0
1635995,3156400,152,29.0
992840337177867866,48861231,53,29.0
20049287,142006629,3,29.0
52108241,421864869,299,29.0
29941140,22059065,54,29.0
52547013,298592777,184,28.0
75411,400154,69,28.0
30725528,229977532,41,28.0
673761764274079607,436641358,156,28.0
1957157,10116421,66,28.0
932485969303753536,9804362,327,28.0
13517526,17751441,213,28.0
620095461227530822,394270439,347,28.0
9659171,49918232,211,28.0
923308656230067851,460923619,77,28.0
4528856,5107063,246,28.0
31479637,234256283,315,28.0
994185630807462150,540185672,215,28.0
16810008,4101093,35,28.0
1359821,4258344,70,28.0
43307590,341221467,250,28.0
6461376,26521943,90,28.0
802833903491588798,158810443,71,28.0
18458853,4459553,352,28.0
1049741599839792126,398136693,42,28.0
39094761,299462,328,28.0
671858287175462597,449211870,80,28.0
996459337774140558,520153506,125,28.0
52930928,428383673,215,28.0
1075076359025004731,223163184,223,28.0
31872068,207109766,328,28.0
29406208,158023606,322,28.0
22235675,161380107,254,28.0
939556762057369271,32037490,192,28.0
2087178,10655439,311,28.0
828102216070351345,66933654,256,28.0
626076381151431634,15228103,22,28.0
14178375,3399123,112,28.0
25999765,4897883,98,28.0
22234830,161380107,241,28.0
605650903690215597,18137193,26,28.0
4683548,24202644,169,28.0
668568108676346349,4459553,342,28.0
867916540558173656,285584271,275,28.0
893423986991898213,515208831,157,28.0
889658632860145498,134698146,3,28.0
1080399568958837937,72717509,169,28.0
51720906,372637490,343,28.0
17839592,396363,298,28.0
615753006314681257,443056621,45,28.0
599004115286486884,452833081,13,28.0
37229893,35936647,324,28.0
22398599,480528,335,28.0
40272054,301610993,11,28.0
25330725,23213732,56,28.0
1098381372396011704,554006393,158,28.0
1041284814573973328,1391607,137,28.0
534410,2626568,318,28.0
37278016,280627266,74,28.0
1092559540939383688,339646588,164,28.0
49704089,4459553,330,28.0
572249420878460611,447205324,221,28.0
892157919701159228,514540365,80,28.0
699827182460643879,32037490,178,28.0
699764243192641458,212431311,344,28.0
43754244,1920353,184,28.0
23492339,34891506,49,28.0
986153994263129440,457101819,121,28.0
8099797,4064440,100,28.0
8148676,40316585,160,28.0
40026835,59223335,78,28.0
37110259,207109766,305,28.0
2563231,7289721,226,28.0
40558167,216706365,45,28.0
40561327,216706365,39,28.0
1912881,771458,340,28.0
1916455,9938297,338,28.0
1103367824564814963,287672372,74,28.0
1103576850253594894,562920793,255,28.0
10167887,3937003,324,28.0
569224818104373011,113082592,104,28.0
554187529064079667,46914366,319,28.0
1110244129527799698,9400556,317,28.0
699743874933332914,394270439,316,28.0
896101518808265820,7506723,66,28.0
855172478484725710,58993125,0,28.0
53824184,212431311,315,28.0
1064582612806013751,528129368,70,28.0
18211389,105568192,347,28.0
45325166,347777780,133,28.0
1134274011764300332,453885426,195,28.0
840251256744696923,32037490,65,28.0
1006260665060682681,8201277,344,28.0
13074903,17751441,225,28.0
563396040001104055,46914366,360,28.0
21600508,154788425,224,28.0
21600753,154788425,208,28.0
556929432501125876,158023606,320,28.0
41096262,130699722,66,28.0
44372630,263406860,339,28.0
1034554656318157124,485033416,155,28.0
950628113293360636,38892529,4,28.0
1026761197618539824,325642121,274,28.0
843974646854006301,32037490,194,28.0
899322797491777204,299462,328,28.0
9380158,27573426,328,28.0
42057280,333092064,343,28.0
1081916766467117308,524674628,107,28.0
19536692,134698146,305,28.0
1720065,7915672,57,28.0
725930405886460224,370718107,80,28.0
845337887153937080,490308369,74,28.0
850809204411871358,415195922,329,28.0
847584772999149323,32037490,186,28.0
28532384,48645551,138,28.0
1018781782349991550,24512893,315,28.0
1457218,3123165,112,28.0
27806861,16635144,104,28.0
899017028977792694,299462,339,28.0
963167186269941586,13530812,245,28.0
712770294635306313,134698146,332,28.0
52418944,424283736,339,28.0
27021820,40676061,85,28.0
825160933543533852,32037490,154,28.0
52524098,394270439,311,28.0
3486077,16891380,322,27.0
6724391,32037490,175,27.0
48390681,388714704,326,27.0
22005332,6099660,311,27.0
26916109,41349300,0,27.0
38277393,4258623,331,27.0
18918147,128959838,64,27.0
18913927,131819871,129,27.0
1338049,3799101,87,27.0
30550987,25406246,49,27.0
8757334,14729996,292,27.0
31301994,234256283,216,27.0
29669709,8130906,231,27.0
30241987,227107705,60,27.0
31034341,227783078,80,27.0
206167,1014050,0,27.0
42420067,336901871,72,27.0
42604480,902253,48,27.0
1116579745604109191,568045258,220,27.0
705781639252004170,51083725,152,27.0
851285541984761369,5878688,178,27.0
849067398590161369,299462,329,27.0
449999,1267680,340,27.0
32393656,243240297,75,27.0
21000077,14857305,77,27.0
9537761,1986299,121,27.0
39294024,301610993,12,27.0
32029825,10380563,88,27.0
31857600,238757654,325,27.0
996908372195002280,520153506,139,27.0
39285165,301610993,5,27.0
912966926794000002,29668288,64,27.0
5180662,26794841,325,27.0
5228021,4855882,238,27.0
48596511,22110879,339,27.0
37481784,282762213,255,27.0
36782378,51650374,1,27.0
1132326772785663006,397726488,61,27.0
1481221,7922947,132,27.0
1480728,7922947,96,27.0
45129179,299462,328,27.0
6023676,31264937,359,27.0
54382898,223478478,332,27.0
1089018209174469675,561485103,207,27.0
41981479,329942422,342,27.0
644618512610477011,32037490,169,27.0
1104352817195805142,556212011,7,27.0
954036550796511910,54320669,2,27.0
1041417555764592767,2291129,39,27.0
694905380047837236,436641358,347,27.0
1070102641148151923,1391607,135,27.0
43675064,4459553,344,27.0
19043388,8130906,204,27.0
817857629061236817,32037490,89,27.0
21275294,4985749,142,27.0
19536702,134698146,338,27.0
2669219,9920172,7,27.0
6311672,6099660,321,27.0
3000013,15189095,167,27.0
877884,4638971,142,27.0
871899,4258344,156,27.0
1128678828827344321,3038197,186,27.0
583005706573712605,4459553,266,27.0
1044315565613783402,2291129,33,27.0
21721023,158023606,347,27.0
22330913,163267919,105,27.0
9313510,1447144,338,27.0
899656745699012491,4258344,80,27.0
17632700,61674344,318,27.0
951905649645782530,16700193,125,27.0
950751713620024378,141336147,356,27.0
950118022350725801,396363,300,27.0
25095438,54320669,353,27.0
769312972900388299,88699083,326,27.0
8096273,4918740,181,27.0
691213281081909628,142418483,337,27.0
42935852,271226374,73,27.0
42933674,271226374,70,27.0
699787914473493795,410060534,303,27.0
42577135,328004770,346,27.0
53376322,4459553,299,27.0
1156490930210195027,154040549,136,27.0
1065012155302259629,1391607,148,27.0
5772154,26038720,327,27.0
1063770670377229521,13530812,235,27.0
3763205,582060,36,27.0
51053449,371900944,2,27.0
32348326,238859197,308,27.0
1116583247130398038,568045258,241,27.0
1060821612466718044,538718535,85,27.0
50130403,1986299,124,27.0
970083792825419581,48341644,50,27.0
7126414,26521943,97,27.0
571509311530305625,299462,306,27.0
3905541,2525519,224,27.0
3855119,12686518,233,27.0
490517,2320210,33,27.0
835468683258752395,502894667,80,27.0
10113300,10380563,95,27.0
839569152589843002,480281158,77,27.0
1118014954762604260,21483975,89,27.0
1242745,1435464,305,27.0
748645389734366129,41036392,131,27.0
735175951395258961,328004770,104,27.0
21653709,139063900,58,27.0
1060275018153064999,9400556,334,27.0
35892123,192130588,24,27.0
906424452895870633,77484228,109,27.0
27774155,5432336,78,27.0
630163949390931576,299462,318,27.0
46365453,299462,326,27.0
752934403929435940,425922828,309,27.0
938559334897137471,192913398,355,27.0
896847329247516825,510942439,253,27.0
32305182,116807111,73,27.0
1064249385901400984,1391607,215,27.0
660127511559355857,418270816,364,27.0
52360380,423400965,339,27.0
1073348970873782999,555290505,75,27.0
1079005887136672505,902253,86,27.0
861468378311404102,212431311,335,27.0
861407949300458532,436641358,159,27.0
31480547,234256283,298,27.0
6723889,32037490,145,27.0
6723758,32037490,166,27.0
993398894733447281,539989752,28,27.0
49184930,55707535,152,27.0
816461881259312922,10380563,75,27.0
1050091669761288040,9400556,105,27.0
38770272,299462,317,27.0
939692129763753951,169485804,164,27.0
15530332,86353676,314,27.0
990547656667944359,33278356,323,27.0
693653501096083874,111248996,135,27.0
681668376042877492,32037490,152,27.0
1695711,4260395,17,27.0
1004146247897936672,457101819,141,26.0
43218519,1716315,80,26.0
990548023795377659,33278356,328,26.0
48578421,6099660,325,26.0
802588447464994085,1391607,122,26.0
48213603,388714704,314,26.0
48348783,388714704,318,26.0
38837488,10547296,38,26.0
676523888376985077,4085156,257,26.0
31482550,234913527,303,26.0
883029991890080027,511843467,186,26.0
1076583757293068410,32037490,166,26.0
3454239,299462,310,26.0
862362641504358896,400540575,260,26.0
1064586184894390930,528129368,81,26.0
642751716657125435,117487353,70,26.0
1064956,5843487,225,26.0
40791481,4459553,333,26.0
1118050701862951281,568367896,330,26.0
629303927617545963,32037490,187,26.0
1094958634749373787,505921191,241,26.0
1103679357083829757,562920793,332,26.0
25534932,191345418,155,26.0
40961877,1716315,104,26.0
34524484,260117024,268,26.0
13120331,299462,318,26.0
839036417623862961,479615840,339,26.0
2538360,794424,165,26.0
1052181783721227192,534870364,143,26.0
760645069057855581,212431311,319,26.0
40415944,178392708,87,26.0
909189011274625180,32037490,185,26.0
1084560357947897514,3556337,335,26.0
664222494267819991,3744544,341,26.0
669969035619367401,447848781,312,26.0
43933683,299462,316,26.0
23316066,158023606,326,26.0
1006222935244656524,8201277,360,26.0
1006255207945599629,8201277,359,26.0
898225407397504275,299462,334,26.0
898507301546416329,109716786,322,26.0
1148647496137216055,69921603,157,26.0
51075499,413265931,258,26.0
699763981243531228,212431311,341,26.0
699786536353886913,410060534,327,26.0
40447482,848995,15,26.0
15557828,299462,323,26.0
14387151,66934078,57,26.0
50173384,167219668,43,26.0
4344370,3590196,82,26.0
44371198,263406860,340,26.0
740340949836314004,32037490,170,26.0
1034036930544260429,24915246,20,26.0
7668337,40256509,246,26.0
7697720,40430085,53,26.0
725937583316693543,370718107,44,26.0
726490104136019461,370718107,75,26.0
645521133491188421,1716315,86,26.0
39747206,296515283,166,26.0
839655,113082592,97,26.0
602223988153067940,27008590,258,26.0
22477276,2320210,101,26.0
45814330,362312215,71,26.0
5350866,2320210,113,26.0
857958,4488448,81,26.0
39959423,307504641,328,26.0
49749459,8001113,294,26.0
845010610218630445,227107705,109,26.0
1069603926412366725,285291478,259,26.0
553357659390116241,272408891,161,26.0
1015683414768230026,1391607,137,26.0
1016027653689853416,9400556,339,26.0
1116668586336672861,566729533,286,26.0
53537950,433440922,171,26.0
53628098,5264883,345,26.0
53930665,32037490,74,26.0
19779265,139063900,0,26.0
33062383,10704,259,26.0
1131366846438745248,565001995,171,26.0
49475276,397204561,89,26.0
43675002,4459553,331,26.0
43675003,4459553,344,26.0
1000447810456915898,5107063,255,26.0
974390220487112997,511985583,326,26.0
3163248,612665,165,26.0
857198335226095650,35712072,271,26.0
3097242,10380563,109,26.0
638700302223470933,32037490,162,26.0
41896056,26193907,280,26.0
45282903,299462,318,26.0
3007327,656048,345,26.0
50631459,4459553,328,26.0
21464614,151637037,299,26.0
548581594920719339,433523272,127,26.0
38739548,299462,319,26.0
1092591785783325905,339646588,164,26.0
36962698,480528,341,26.0
603025887213646958,101486625,340,26.0
39309139,301610993,12,26.0
785868356234872169,237938012,311,26.0
786124678596009263,26513958,110,26.0
1126060835314782206,458353045,336,26.0
13270031,971768,100,26.0
26915869,41349300,0,26.0
796840831471490402,299462,309,26.0
13806704,43565515,305,26.0
695612064441556170,408537117,76,26.0
680273603740110111,3737855,101,26.0
43673151,22299453,20,26.0
1112855938015395598,339008424,167,26.0
1070256814713382946,3744544,325,26.0
51777219,4258344,172,26.0
3261538,2320210,103,26.0
22235897,161380107,292,26.0
45266586,265193861,70,26.0
904934907767739745,8741702,302,26.0
53945157,32037490,172,26.0
3030563,15250353,96,26.0
443222,2202284,56,26.0
50485710,407850164,327,26.0
15935137,26513958,95,26.0
24196303,5878688,199,26.0
24196638,299462,337,26.0
720003443803625112,479722923,323,26.0
1102583562378842806,564743202,217,26.0
673965686368076785,27008590,236,26.0
30216509,1935498,258,26.0
872175361257108404,32037490,191,26.0
52236328,325564929,79,26.0
52356593,35936647,339,26.0
3491072,12522831,322,26.0
52359934,423400965,306,26.0
1583837,6152293,335,26.0
2391858,12079885,290,26.0
49334743,158023606,348,26.0
1050898702829760116,551897558,1,26.0
31479778,234256283,295,26.0
110041,396363,292,25.0
1076791974082301244,511695223,225,25.0
1397748,1228590,111,25.0
813100191219176858,473162181,8,25.0
1112869524480228373,339008424,179,25.0
1113264572376703962,524791020,323,25.0
3419405,1771095,177,25.0
1093392948892027718,534870364,135,25.0
932454660997786885,32037490,187,25.0
22101214,147646238,183,25.0
13833685,81593951,134,25.0
875471009976337344,510656962,345,25.0
16672021,89114493,85,25.0
18740765,11657346,309,25.0
31482730,234913527,264,25.0
15050009,4459553,336,25.0
51629450,212431311,303,25.0
679579162566910498,471646754,330,25.0
42598255,375625,230,25.0
22219831,161380107,261,25.0
785349868999223357,388714704,222,25.0
5188366,3399123,91,25.0
18459019,4459553,338,25.0
917308,1228590,114,25.0
9783502,8130906,186,25.0
914473339430968295,520185284,328,25.0
1050484394201799461,551800557,45,25.0
803490474906212522,299462,339,25.0
40645509,315181491,65,25.0
762154663622784281,488049280,56,25.0
24960097,46548595,46,25.0
855164625363722926,506912333,144,25.0
33002862,158286631,90,25.0
13743908,80476106,136,25.0
777503471785349182,252982300,235,25.0
16950208,4985749,120,25.0
691193725678203929,142418483,334,25.0
42596707,328004770,331,25.0
43675065,4459553,340,25.0
42575841,338708682,334,25.0
2779738,14216613,319,25.0
975107505423731853,10547296,182,25.0
691286343561883068,474317030,65,25.0
8299987,6797428,93,25.0
1201871,3039107,206,25.0
13662290,43565515,351,25.0
852134,3039107,0,25.0
22236051,161380107,297,25.0
40222616,10380563,116,25.0
46806809,265193861,253,25.0
1132035654706620571,555758524,81,25.0
836715488294825056,55707535,331,25.0
19866204,4459553,341,25.0
19563158,4101093,43,25.0
2490660,12748953,307,25.0
49704086,4459553,317,25.0
770197796050143618,10116421,92,25.0
948275718347108992,443251325,164,25.0
1036855045880336655,10547296,235,25.0
896367,4101093,45,25.0
1052864767126322059,176335562,9,25.0
36488155,49095152,238,25.0
15996573,8130906,139,25.0
1102498,6055609,301,25.0
42598611,328004770,338,25.0
717078793338422863,480528,338,25.0
659169786153328646,299462,301,25.0
23142441,171964610,58,25.0
44994474,363074093,207,25.0
504090059880938279,433441596,353,25.0
23160400,166548554,54,25.0
53537726,433428489,173,25.0
31302323,234256283,254,25.0
1073408176241378635,549868813,27,25.0
1996319,2688205,315,25.0
673644735173896595,436641358,153,25.0
899245442811660718,516323372,142,25.0
9469705,17590968,303,25.0
1078775119112081494,308923973,38,25.0
849033323113738402,338971842,217,25.0
851909813185763428,1414702,324,25.0
1056956000892822023,499891209,314,25.0
33505828,252490323,53,25.0
675205525764312327,17751441,227,25.0
1344702,7294913,24,25.0
6722829,32037490,170,25.0
872172332851407955,32037490,174,25.0
1017317222371088398,538230310,16,25.0
843979339468649774,32037490,186,25.0
1061935237180685669,299462,317,25.0
851952933244788639,323010805,71,25.0
1005929017686590019,522910474,163,25.0
44015388,33278356,288,25.0
34918913,166548554,77,25.0
34380019,35936647,325,25.0
944897448093933754,519063940,166,25.0
737552755354415005,483006743,319,25.0
1029597147217881406,32037490,168,25.0
50141573,4459553,299,25.0
753322,3962572,302,25.0
13571420,26521943,98,25.0
1134584414286515637,69921603,77,25.0
1103707033165583062,562920793,293,25.0
750031607924042023,485820449,24,25.0
1197169,3479346,252,25.0
35665444,266193111,355,25.0
50299696,22110879,342,25.0
666764623278405919,79703460,0,25.0
642485551951630009,436641358,158,25.0
36272241,1744516,73,25.0
578687410102961309,410060534,297,25.0
1908257,478821,111,25.0
22556484,5614931,62,25.0
35119554,8344442,109,25.0
36050168,270258032,317,25.0
41904435,331334487,25,25.0
1082656,5947431,215,25.0
19513173,20790978,262,25.0
53526774,307900596,76,25.0
19536704,134698146,313,25.0
1025073455602272540,178392708,322,25.0
648322052495776375,1986299,138,25.0
553350753638796891,272408891,150,25.0
19779311,139063900,256,25.0
36052267,270258032,362,24.0
53824350,212431311,328,24.0
32807989,148901183,36,24.0
53824152,212431311,306,24.0
53824238,212431311,303,24.0
892539647686596617,32037490,155,24.0
51422293,1405013,177,24.0
18918172,128959838,64,24.0
922584931828065120,473522105,108,24.0
912923533643510459,474060244,112,24.0
1132029285436080579,555758524,84,24.0
